stage,method,metric,value
resource_managers,queue_aware,mean_avg_power_w,0.00024890336048630836
resource_managers,queue_aware,mean_runtime_sec,5.4813379419342265
resource_managers,queue_aware,mean_bit_errors,166682.87096774194
resource_managers,queue_aware,mean_total_bits,659588.1290322581
resource_managers,queue_aware,mean_block_errors,222.41935483870967
resource_managers,queue_aware,mean_total_blocks,429.4193548387097
resource_managers,queue_aware,mean_num_batches,6.709677419354839
resource_managers,drl,mean_ber,0.25321882006698426
resource_managers,drl,mean_ber_upper_confidence,0.25410140144090865
resource_managers,drl,mean_latency_ms,750.3041814903679
resource_managers,drl,mean_throughput_bits_per_batch,73411.57711213517
resource_managers,drl,mean_energy_joules_per_batch,0.00018645099999999997
resource_managers,drl,mean_avg_power_w,0.00024880160495412856
resource_managers,drl,mean_runtime_sec,5.690569806444992
resource_managers,drl,mean_bit_errors,167434.61290322582
resource_managers,drl,mean_total_bits,662759.2258064516
resource_managers,drl,mean_block_errors,223.67741935483872
resource_managers,drl,mean_total_blocks,431.48387096774195
resource_managers,drl,mean_num_batches,6.741935483870968
resource_managers,static,runtime_total_sec,1192.0512907003867
resource_managers,round_robin,runtime_total_sec,170.79456579999533
resource_managers,max_throughput,runtime_total_sec,171.3985063995351
resource_managers,pf,runtime_total_sec,171.50402320039575
resource_managers,wmmse,runtime_total_sec,170.64971160006826
resource_managers,queue_aware,runtime_total_sec,169.92147619996103
resource_managers,drl,runtime_total_sec,176.40766399979475
