stage,method,metric,value
rician/resource_managers,max_throughput,mean_ber_upper_confidence,2.4379331653271397e-06
rician/resource_managers,max_throughput,mean_latency_ms,276.1140028151944
rician/resource_managers,max_throughput,mean_throughput_bits_per_batch,61440.0
rician/resource_managers,max_throughput,mean_energy_joules_per_batch,0.00018645100000000008
rician/resource_managers,max_throughput,mean_avg_power_w,0.0006753034509413082
rician/resource_managers,max_throughput,mean_runtime_sec,5.964441700454865
rician/resource_managers,max_throughput,mean_bit_errors,0.0
rician/resource_managers,max_throughput,mean_total_bits,1228800.0
rician/resource_managers,max_throughput,mean_block_errors,0.0
rician/resource_managers,max_throughput,mean_total_blocks,800.0
rician/resource_managers,max_throughput,mean_num_batches,20.0
rician/resource_managers,pf,mean_ber,4.823626893939394e-05
rician/resource_managers,pf,mean_ber_upper_confidence,5.3660583540576426e-05
rician/resource_managers,pf,mean_latency_ms,275.884148410618
rician/resource_managers,pf,mean_throughput_bits_per_batch,61437.03636363637
rician/resource_managers,pf,mean_energy_joules_per_batch,0.00018645100000000005
rician/resource_managers,pf,mean_avg_power_w,0.0006758454243247078
rician/resource_managers,pf,mean_runtime_sec,5.9579916352721
rician/resource_managers,pf,mean_bit_errors,59.27272727272727
rician/resource_managers,pf,mean_total_bits,1228800.0
rician/resource_managers,pf,mean_block_errors,0.45454545454545453
rician/resource_managers,pf,mean_total_blocks,800.0
rician/resource_managers,pf,mean_num_batches,20.0
rician/resource_managers,wmmse,mean_ber,2.5005918560606062e-05
rician/resource_managers,wmmse,mean_ber_upper_confidence,2.9561407573917613e-05
rician/resource_managers,wmmse,mean_latency_ms,278.3305743469345
rician/resource_managers,wmmse,mean_throughput_bits_per_batch,61438.46363636363
rician/resource_managers,wmmse,mean_energy_joules_per_batch,0.00018645100000000008
rician/resource_managers,wmmse,mean_avg_power_w,0.0006699128608726909
rician/resource_managers,wmmse,mean_runtime_sec,6.0517636466374825
rician/resource_managers,wmmse,mean_bit_errors,30.727272727272727
rician/resource_managers,wmmse,mean_total_bits,1228800.0
rician/resource_managers,wmmse,mean_block_errors,0.09090909090909091
rician/resource_managers,wmmse,mean_total_blocks,800.0
rician/resource_managers,wmmse,mean_num_batches,20.0
rician/resource_managers,queue_aware,mean_ber,5.126953125e-05
rician/resource_managers,queue_aware,mean_ber_upper_confidence,5.6789919701294656e-05
rician/resource_managers,queue_aware,mean_latency_ms,275.0138796243677
rician/resource_managers,queue_aware,mean_throughput_bits_per_batch,61436.85
rician/resource_managers,queue_aware,mean_energy_joules_per_batch,0.00018645100000000008
rician/resource_managers,queue_aware,mean_avg_power_w,0.0006779856455458254
rician/resource_managers,queue_aware,mean_runtime_sec,5.946874249455339
rician/resource_managers,queue_aware,mean_bit_errors,63.0
rician/resource_managers,queue_aware,mean_total_bits,1228800.0
rician/resource_managers,queue_aware,mean_block_errors,0.45454545454545453
rician/resource_managers,queue_aware,mean_total_blocks,800.0
rician/resource_managers,queue_aware,mean_num_batches,20.0
rician/resource_managers,drl,mean_ber,3.839666193181818e-05
rician/resource_managers,drl,mean_ber_upper_confidence,4.355864508137333e-05
rician/resource_managers,drl,mean_latency_ms,275.5685522697766
rician/resource_managers,drl,mean_throughput_bits_per_batch,61437.640909090915
rician/resource_managers,drl,mean_energy_joules_per_batch,0.00018645100000000005
rician/resource_managers,drl,mean_avg_power_w,0.0006766257828850486
rician/resource_managers,drl,mean_runtime_sec,6.045215502362308
rician/resource_managers,drl,mean_bit_errors,47.18181818181818
rician/resource_managers,drl,mean_total_bits,1228800.0
rician/resource_managers,drl,mean_block_errors,0.45454545454545453
rician/resource_managers,drl,mean_total_blocks,800.0
rician/resource_managers,drl,mean_num_batches,20.0
rician/resource_managers,ber_drl,mean_ber,1.8199573863636362e-05
rician/resource_managers,ber_drl,mean_ber_upper_confidence,2.2426970712564907e-05
rician/resource_managers,ber_drl,mean_latency_ms,275.60429976973086
rician/resource_managers,ber_drl,mean_throughput_bits_per_batch,61438.88181818181
rician/resource_managers,ber_drl,mean_energy_joules_per_batch,0.00018645100000000005
rician/resource_managers,ber_drl,mean_avg_power_w,0.0006765360033990764
rician/resource_managers,ber_drl,mean_runtime_sec,6.047882824272826
rician/resource_managers,ber_drl,mean_bit_errors,22.363636363636363
rician/resource_managers,ber_drl,mean_total_bits,1228800.0
rician/resource_managers,ber_drl,mean_block_errors,0.09090909090909091
rician/resource_managers,ber_drl,mean_total_blocks,800.0
rician/resource_managers,ber_drl,mean_num_batches,20.0
